,src,bin,num_of_bin
2455,SDL2: 应用库,"{'SDL2': '应用库', 'SDL2-static': '应用库'}",2
2456,seabios: 系统工具,"{'seabios': '系统工具', 'seabios-bin': '系统工具', 'seavgabios-bin': '系统工具'}",3
2457,seahorse: 应用工具/桌面,{'seahorse': '应用工具/桌面'},1
2458,sed: 核心工具,{'sed': '核心工具'},1
2459,selinux-policy: 系统工具,"{'selinux-policy': '系统工具', 'selinux-policy-minimum': '系统工具', 'selinux-policy-mls': '系统工具', 'selinux-policy-sandbox': '系统工具', 'selinux-policy-targeted': '系统工具'}",5
2460,sendmail: 应用工具,"{'sendmail': '应用工具', 'sendmail-cf': '应用工具', 'sendmail-milter': '应用工具'}",3
2461,setools: 系统工具,"{'python3-setools': '系统工具', 'setools': '系统工具', 'setools-console': '系统工具', 'setools-console-analyses': '系统工具', 'setools-gui': '系统工具'}",5
2462,setroubleshoot: 应用工具,"{'setroubleshoot': '应用工具', 'setroubleshoot-server': '应用工具'}",2
2463,setroubleshoot-plugins: 系统工具,{'setroubleshoot-plugins': '系统工具'},1
2464,setserial: 应用工具,{'setserial': '应用工具'},1
2465,setup: 基础环境,{'setup': '基础环境'},1
2466,sevctl: 系统工具,{'sevctl': '系统工具'},1
2467,sg3_utils: 系统工具,"{'sg3_utils': '系统工具', 'sg3_utils-libs': '系统工具'}",2
2468,sgabios: 系统工具,"{'sgabios': '系统工具', 'sgabios-bin': '系统工具'}",2
2469,sgml-common: 应用工具,"{'sgml-common': '应用工具', 'xml-common': '应用工具'}",2
2470,sgpio: 应用工具,{'sgpio': '应用工具'},1
2471,shadow-utils: 核心工具,"{'shadow-utils': '核心工具', 'shadow-utils-subid': '核心工具'}",2
2472,shared-mime-info: 应用库,{'shared-mime-info': '应用库'},1
2473,sharutils: 应用工具,{'sharutils': '应用工具'},1
2474,shim: 核心服务,"{'shim-ia32': '核心服务', 'shim-x64': '核心服务'}",2
2475,shim-unsigned-x64: 核心服务,{'shim-unsigned-x64': '核心服务'},1
2476,sil-abyssinica-fonts: 字体,{'sil-abyssinica-fonts': '字体'},1
2477,sil-nuosu-fonts: 字体,{'sil-nuosu-fonts': '字体'},1
2478,sil-padauk-fonts: 字体,"{'sil-padauk-book-fonts': '字体', 'sil-padauk-fonts': '字体'}",2
2479,sil-scheherazade-fonts: 字体,{'sil-scheherazade-fonts': '字体'},1
2480,sip: 应用工具,"{'python3-pyqt5-sip': '应用工具', 'python3-wx-siplib': '应用工具', 'sip': '应用工具'}",3
2481,sisu: 应用库,"{'sisu-inject': '应用库', 'sisu-plexus': '应用库', 'sisu-javadoc': '应用库', 'sisu': '应用库'}",4
2482,sisu-mojos: 应用库,"{'sisu-mojos': '应用库', 'sisu-mojos-javadoc': '应用库'}",2
2483,si-units: 应用库,"{'si-units': '应用库', 'si-units-javadoc': '应用库'}",2
2484,skkdic: 应用库,{'skkdic': '应用库'},1
2485,skopeo: 应用工具/云原生,"{'containers-common': '应用工具/云原生', 'skopeo': '应用工具/云原生'}",2
2486,slang: 应用库/编程语言,{'slang': '应用库/编程语言'},1
2487,slapi-nis: 应用库,{'slapi-nis': '应用库'},1
2488,slf4j: 应用库,"{'jcl-over-slf4j': '应用库', 'slf4j': '应用库', 'slf4j-jdk14': '应用库', 'jul-to-slf4j': '应用库', 'log4j-over-slf4j': '应用库', 'slf4j-ext': '应用库', 'slf4j-javadoc': '应用库', 'slf4j-jcl': '应用库', 'slf4j-log4j12': '应用库', 'slf4j-manual': '应用库', 'slf4j-sources': '应用库'}",11
2489,slirp4netns: 系统工具,{'slirp4netns': '系统工具'},1
2490,smartmontools: 系统工具,{'smartmontools': '系统工具'},1
2491,smc-fonts: 字体,"{'smc-anjalioldlipi-fonts': '字体', 'smc-dyuthi-fonts': '字体', 'smc-fonts-common': '字体', 'smc-kalyani-fonts': '字体', 'smc-meera-fonts': '字体', 'smc-rachana-fonts': '字体', 'smc-raghumalayalam-fonts': '字体', 'smc-suruma-fonts': '字体'}",8
2492,smc-tools: 系统工具,{'smc-tools': '系统工具'},1
2493,snappy: 应用库,{'snappy': '应用库'},1
2494,socat: 系统工具,{'socat': '系统工具'},1
2495,socket_wrapper: 系统库,{'socket_wrapper': '系统库'},1
2496,softhsm: 系统工具,{'softhsm': '系统工具'},1
2497,sombok: 应用库,{'sombok': '应用库'},1
2498,sos: 应用工具,"{'sos': '应用工具', 'sos-audit': '应用工具'}",2
2499,sos-collector: 系统工具,{'sos-collector': '系统工具'},1
2500,sound-theme-freedesktop: 应用工具/桌面,{'sound-theme-freedesktop': '应用工具/桌面'},1
2501,soundtouch: 应用库,{'soundtouch': '应用库'},1
2502,soxr: 应用库,{'soxr': '应用库'},1
2503,spamassassin: 应用工具,{'spamassassin': '应用工具'},1
2504,spec-version-maven-plugin: 应用库,"{'spec-version-maven-plugin': '应用库', 'spec-version-maven-plugin-javadoc': '应用库'}",2
2505,speech-dispatcher: 应用库,"{'python3-speechd': '应用库', 'speech-dispatcher': '应用库', 'speech-dispatcher-espeak-ng': '应用库'}",3
2506,speex: 应用库,{'speex': '应用库'},1
2507,speexdsp: 应用库,{'speexdsp': '应用库'},1
2508,spice: 应用服务,{'spice-server': '应用服务'},1
2509,spice-client-win: 应用工具,"{'spice-client-win-x64': '应用工具', 'spice-client-win-x86': '应用工具'}",2
2510,spice-gtk: 应用库,"{'spice-glib': '应用库', 'spice-gtk': '应用库', 'spice-gtk3': '应用库', 'spice-gtk3-vala': '应用库', 'spice-gtk-tools': '应用库'}",5
2511,spice-parent: 应用库,{'spice-parent': '应用库'},1
2512,spice-protocol: 应用库,{'spice-protocol': '应用库'},1
2513,spice-qxl-wddm-dod: 应用库,{'spice-qxl-wddm-dod': '应用库'},1
2514,spice-streaming-agent: 应用库,{'spice-streaming-agent': '应用库'},1
2515,spice-vdagent: 应用库,{'spice-vdagent': '应用库'},1
2516,spice-vdagent-win: 应用库,"{'spice-vdagent-win-x64': '应用库', 'spice-vdagent-win-x86': '应用库'}",2
2517,spirv-tools: 系统工具,"{'spirv-tools': '系统工具', 'spirv-tools-libs': '系统工具'}",2
2518,splix: 系统库,{'splix': '系统库'},1
2519,sqlite: 系统库,"{'lemon': '系统库', 'sqlite': '系统库', 'sqlite-libs': '系统库'}",3
2520,squashfs-tools: 系统工具,{'squashfs-tools': '系统工具'},1
2521,squid: 应用服务,{'squid': '应用服务'},1
2522,srt: 应用工具,"{'srt': '应用工具', 'srt-libs': '应用工具'}",2
2523,ssar: 系统工具,{'ssar': '系统工具'},1
2524,sscg: 系统工具,{'sscg': '系统工具'},1
2525,sshpass: 系统工具,{'sshpass': '系统工具'},1
2526,sssd: 系统服务,"{'libipa_hbac': '系统服务', 'libsss_autofs': '系统服务', 'libsss_certmap': '系统服务', 'libsss_idmap': '系统服务', 'libsss_nss_idmap': '系统服务', 'libsss_simpleifp': '系统服务', 'libsss_sudo': '系统服务', 'python3-libipa_hbac': '系统服务', 'python3-libsss_nss_idmap': '系统服务', 'python3-sss': '系统服务', 'python3-sssdconfig': '系统服务', 'python3-sss-murmur': '系统服务', 'sssd': '系统服务', 'sssd-ad': '系统服务', 'sssd-client': '系统服务', 'sssd-common': '系统服务', 'sssd-common-pac': '系统服务', 'sssd-dbus': '系统服务', 'sssd-ipa': '系统服务', 'sssd-kcm': '系统服务', 'sssd-krb5': '系统服务', 'sssd-krb5-common': '系统服务', 'sssd-ldap': '系统服务', 'sssd-nfs-idmap': '系统服务', 'sssd-polkit-rules': '系统服务', 'sssd-proxy': '系统服务', 'sssd-tools': '系统服务', 'sssd-winbind-idmap': '系统服务'}",28
2527,stalld: 系统服务,{'stalld': '系统服务'},1
2528,star: 应用工具,"{'rmt': '应用工具', 'spax': '应用工具', 'star': '应用工具'}",3
2529,startdde: 应用工具/桌面,{'startdde': '应用工具/桌面'},1
2530,startup-notification: 应用工具/桌面,{'startup-notification': '应用工具/桌面'},1
2531,stax-ex: 应用库,{'stax-ex': '应用库'},1
2532,stix-fonts: 字体,"{'stix-fonts': '字体', 'stix-math-fonts': '字体'}",2
2533,strace: 系统工具,{'strace': '系统工具'},1
2534,stratis-cli: 系统工具,{'stratis-cli': '系统工具'},1
2535,stratisd: 系统服务,"{'stratisd': '系统服务', 'stratisd-dracut': '系统服务'}",2
2536,stress-ng: 应用工具,{'stress-ng': '应用工具'},1
2537,stunnel: 应用库,{'stunnel': '应用库'},1
2538,subscription-manager-migration-data: 系统工具,{'subscription-manager-migration-data': '系统工具'},1
2539,subversion: 应用工具,"{'mod_dav_svn': '应用工具', 'subversion': '应用工具', 'subversion-gnome': '应用工具', 'subversion-javahl': '应用工具', 'subversion-libs': '应用工具', 'subversion-perl': '应用工具', 'subversion-tools': '应用工具', 'python3-subversion': '应用工具'}",8
2540,sudo: 系统工具,{'sudo': '系统工具'},1
2541,sushi: 应用工具/桌面,{'sushi': '应用工具/桌面'},1
2542,swig: 应用库,"{'swig': '应用库', 'swig-gdb': '应用库'}",2
2543,switcheroo-control: 应用服务,{'switcheroo-control': '应用服务'},1
2544,swtpm: 系统库,"{'swtpm': '系统库', 'swtpm-libs': '系统库', 'swtpm-tools': '系统库', 'swtpm-tools-pkcs11': '系统库'}",4
2545,symlinks: 系统工具,{'symlinks': '系统工具'},1
2546,sysfsutils: 系统工具,"{'libsysfs': '系统工具', 'sysfsutils': '系统工具'}",2
2547,syslinux: 核心工具,"{'syslinux': '核心工具', 'syslinux-extlinux': '核心工具', 'syslinux-extlinux-nonlinux': '核心工具', 'syslinux-nonlinux': '核心工具', 'syslinux-tftpboot': '核心工具'}",5
2548,system-config-printer: 系统库,"{'system-config-printer-libs': '系统库', 'system-config-printer-udev': '系统库'}",2
2549,systemd: 核心服务,"{'systemd': '核心服务', 'systemd-container': '核心服务', 'systemd-journal-remote': '核心服务', 'systemd-libs': '核心服务', 'systemd-pam': '核心服务', 'systemd-udev': '核心服务'}",6
2550,system-lsb: 基础环境,"{'system-lsb': '基础环境', 'system-lsb-core': '基础环境', 'system-lsb-cxx': '基础环境', 'system-lsb-desktop': '基础环境', 'system-lsb-languages': '基础环境', 'system-lsb-printing': '基础环境', 'system-lsb-submod-multimedia': '基础环境', 'system-lsb-submod-security': '基础环境'}",8
2551,system-storage-manager: 系统工具,{'system-storage-manager': '系统工具'},1
2552,systemtap: 系统工具,"{'systemtap': '系统工具', 'systemtap-client': '系统工具', 'systemtap-exporter': '系统工具', 'systemtap-initscript': '系统工具', 'systemtap-runtime': '系统工具', 'systemtap-runtime-java': '系统工具', 'systemtap-runtime-python3': '系统工具', 'systemtap-runtime-virtguest': '系统工具', 'systemtap-runtime-virthost': '系统工具', 'systemtap-server': '系统工具'}",10
2553,taglib: 应用库,{'taglib': '应用库'},1
2554,tagsoup: 应用库,{'tagsoup': '应用库'},1
2555,tang: 应用服务,{'tang': '应用服务'},1
2556,tar: 核心工具,{'tar': '核心工具'},1
2557,targetcli: 系统工具,{'targetcli': '系统工具'},1
2558,tbb: 系统库,"{'python3-tbb': '系统库', 'tbb': '系统库'}",2
2559,tboot: 系统服务,{'tboot': '系统服务'},1
2560,tcl: 系统库/编程语言,{'tcl': '系统库/编程语言'},1
2561,tcpdump: 系统工具,{'tcpdump': '系统工具'},1
2562,tcsh: 应用工具,{'tcsh': '应用工具'},1
2563,teckit: 应用工具,{'teckit': '应用工具'},1
2564,telnet: 系统服务,"{'telnet': '系统服务', 'telnet-server': '系统服务'}",2
2565,tengine: 应用服务,{'tengine': '应用服务'},1
2566,tesseract: 应用工具,"{'tesseract': '应用工具', 'tesseract-tools': '应用工具'}",2
2567,tesseract-tessdata: 应用工具,"{'tesseract-langpack-afr': '应用工具', 'tesseract-langpack-amh': '应用工具', 'tesseract-langpack-ara': '应用工具', 'tesseract-langpack-asm': '应用工具', 'tesseract-langpack-aze_cyrl': '应用工具', 'tesseract-langpack-aze': '应用工具', 'tesseract-langpack-bel': '应用工具', 'tesseract-langpack-ben': '应用工具', 'tesseract-langpack-bod': '应用工具', 'tesseract-langpack-bos': '应用工具', 'tesseract-langpack-bre': '应用工具', 'tesseract-langpack-bul': '应用工具', 'tesseract-langpack-cat': '应用工具', 'tesseract-langpack-ceb': '应用工具', 'tesseract-langpack-ces': '应用工具', 'tesseract-langpack-chi_sim_vert': '应用工具', 'tesseract-langpack-chi_sim': '应用工具', 'tesseract-langpack-chi_tra_vert': '应用工具', 'tesseract-langpack-chi_tra': '应用工具', 'tesseract-langpack-chr': '应用工具', 'tesseract-langpack-cos': '应用工具', 'tesseract-langpack-cym': '应用工具', 'tesseract-langpack-dan': '应用工具', 'tesseract-langpack-deu': '应用工具', 'tesseract-langpack-div': '应用工具', 'tesseract-langpack-dzo': '应用工具', 'tesseract-langpack-ell': '应用工具', 'tesseract-langpack-eng': '应用工具', 'tesseract-langpack-enm': '应用工具', 'tesseract-langpack-epo': '应用工具', 'tesseract-langpack-est': '应用工具', 'tesseract-langpack-eus': '应用工具', 'tesseract-langpack-fao': '应用工具', 'tesseract-langpack-fas': '应用工具', 'tesseract-langpack-fil': '应用工具', 'tesseract-langpack-fin': '应用工具', 'tesseract-langpack-fra': '应用工具', 'tesseract-langpack-frk': '应用工具', 'tesseract-langpack-frm': '应用工具', 'tesseract-langpack-fry': '应用工具', 'tesseract-langpack-gla': '应用工具', 'tesseract-langpack-gle': '应用工具', 'tesseract-langpack-glg': '应用工具', 'tesseract-langpack-grc': '应用工具', 'tesseract-langpack-guj': '应用工具', 'tesseract-langpack-hat': '应用工具', 'tesseract-langpack-heb': '应用工具', 'tesseract-langpack-hin': '应用工具', 'tesseract-langpack-hrv': '应用工具', 'tesseract-langpack-hun': '应用工具', 'tesseract-langpack-hye': '应用工具', 'tesseract-langpack-iku': '应用工具', 'tesseract-langpack-ind': '应用工具', 'tesseract-langpack-isl': '应用工具', 'tesseract-langpack-ita_old': '应用工具', 'tesseract-langpack-ita': '应用工具', 'tesseract-langpack-jav': '应用工具', 'tesseract-langpack-jpn_vert': '应用工具', 'tesseract-langpack-jpn': '应用工具', 'tesseract-langpack-kan': '应用工具', 'tesseract-langpack-kat_old': '应用工具', 'tesseract-langpack-kat': '应用工具', 'tesseract-langpack-kaz': '应用工具', 'tesseract-langpack-khm': '应用工具', 'tesseract-langpack-kir': '应用工具', 'tesseract-langpack-kmr': '应用工具', 'tesseract-langpack-kor_vert': '应用工具', 'tesseract-langpack-kor': '应用工具', 'tesseract-langpack-lao': '应用工具', 'tesseract-langpack-lat': '应用工具', 'tesseract-langpack-lav': '应用工具', 'tesseract-langpack-lit': '应用工具', 'tesseract-langpack-ltz': '应用工具', 'tesseract-langpack-mal': '应用工具', 'tesseract-langpack-mar': '应用工具', 'tesseract-langpack-mkd': '应用工具', 'tesseract-langpack-mlt': '应用工具', 'tesseract-langpack-mon': '应用工具', 'tesseract-langpack-mri': '应用工具', 'tesseract-langpack-msa': '应用工具', 'tesseract-langpack-mya': '应用工具', 'tesseract-langpack-nep': '应用工具', 'tesseract-langpack-nld': '应用工具', 'tesseract-langpack-nor': '应用工具', 'tesseract-langpack-oci': '应用工具', 'tesseract-langpack-ori': '应用工具', 'tesseract-langpack-pan': '应用工具', 'tesseract-langpack-pol': '应用工具', 'tesseract-langpack-por': '应用工具', 'tesseract-langpack-pus': '应用工具', 'tesseract-langpack-que': '应用工具', 'tesseract-langpack-ron': '应用工具', 'tesseract-langpack-rus': '应用工具', 'tesseract-langpack-san': '应用工具', 'tesseract-langpack-sin': '应用工具', 'tesseract-langpack-slk': '应用工具', 'tesseract-langpack-slv': '应用工具', 'tesseract-langpack-snd': '应用工具', 'tesseract-langpack-spa_old': '应用工具', 'tesseract-langpack-spa': '应用工具', 'tesseract-langpack-sqi': '应用工具', 'tesseract-langpack-srp_latn': '应用工具', 'tesseract-langpack-srp': '应用工具', 'tesseract-langpack-sun': '应用工具', 'tesseract-langpack-swa': '应用工具', 'tesseract-langpack-swe': '应用工具', 'tesseract-langpack-syr': '应用工具', 'tesseract-langpack-tam': '应用工具', 'tesseract-langpack-tat': '应用工具', 'tesseract-langpack-tel': '应用工具', 'tesseract-langpack-tgk': '应用工具', 'tesseract-langpack-tha': '应用工具', 'tesseract-langpack-tir': '应用工具', 'tesseract-langpack-ton': '应用工具', 'tesseract-langpack-tur': '应用工具', 'tesseract-langpack-uig': '应用工具', 'tesseract-langpack-ukr': '应用工具', 'tesseract-langpack-urd': '应用工具', 'tesseract-langpack-uzb_cyrl': '应用工具', 'tesseract-langpack-uzb': '应用工具', 'tesseract-langpack-vie': '应用工具', 'tesseract-langpack-yid': '应用工具', 'tesseract-langpack-yor': '应用工具', 'tesseract-osd': '应用工具', 'tesseract-script-arabic': '应用工具', 'tesseract-script-armenian': '应用工具', 'tesseract-script-bengali': '应用工具', 'tesseract-script-canadian_aboriginal': '应用工具', 'tesseract-script-cherokee': '应用工具', 'tesseract-script-cyrillic': '应用工具', 'tesseract-script-devanagari': '应用工具', 'tesseract-script-ethiopic': '应用工具', 'tesseract-script-fraktur': '应用工具', 'tesseract-script-georgian': '应用工具', 'tesseract-script-greek': '应用工具', 'tesseract-script-gujarati': '应用工具', 'tesseract-script-gurmukhi': '应用工具', 'tesseract-script-hangul_vert': '应用工具', 'tesseract-script-hangul': '应用工具', 'tesseract-script-hans_vert': '应用工具', 'tesseract-script-hans': '应用工具', 'tesseract-script-hant_vert': '应用工具', 'tesseract-script-hant': '应用工具', 'tesseract-script-hebrew': '应用工具', 'tesseract-script-japanese_vert': '应用工具', 'tesseract-script-japanese': '应用工具', 'tesseract-script-kannada': '应用工具', 'tesseract-script-khmer': '应用工具', 'tesseract-script-lao': '应用工具', 'tesseract-script-latin': '应用工具', 'tesseract-script-malayalam': '应用工具', 'tesseract-script-myanmar': '应用工具', 'tesseract-script-oriya': '应用工具', 'tesseract-script-sinhala': '应用工具', 'tesseract-script-syriac': '应用工具', 'tesseract-script-tamil': '应用工具', 'tesseract-script-telugu': '应用工具', 'tesseract-script-thaana': '应用工具', 'tesseract-script-thai': '应用工具', 'tesseract-script-tibetan': '应用工具', 'tesseract-script-vietnamese': '应用工具'}",161
