rpm_name,zero_description,zero_summary,description,summary,src_name,分层分类
php-intl-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-intl package contains a dynamic shared object that will add
support for using the ICU library to PHP.",Internationalization extension for PHP applications,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-json-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-json package provides an extension that will add
support for JavaScript Object Notation (JSON) to PHP.",JavaScript Object Notation extension for PHP,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-ldap-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-ldap adds Lightweight Directory Access Protocol (LDAP)
support to PHP. LDAP is a set of protocols for accessing directory
services over the Internet. PHP is an HTML-embedded scripting
language.",A module for PHP applications that use LDAP,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-mbstring-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-mbstring package contains a dynamic shared object that will add
support for multi-byte string handling to PHP.",A module for PHP applications which need multi-byte string handling,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-mysqlnd-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-mysqlnd package contains a dynamic shared object that will add
MySQL database support to PHP. MySQL is an object-relational database
management system. PHP is an HTML-embeddable scripting language. If
you need MySQL support for PHP applications, you will need to install
this package and the php package.

This package use the MySQL Native Driver",A module for PHP applications that use MySQL databases,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-odbc-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-odbc package contains a dynamic shared object that will add
database support through ODBC to PHP. ODBC is an open specification
which provides a consistent API for developers to use for accessing
data sources (which are often, but not always, databases). PHP is an
HTML-embeddable scripting language. If you need ODBC support for PHP
applications, you will need to install this package and the php
package.",A module for PHP applications that use ODBC databases,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-opcache-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The Zend OPcache provides faster PHP execution through opcode caching and
optimization. It improves PHP performance by storing precompiled script
bytecode in the shared memory. This eliminates the stages of reading code from
the disk and compiling it on future access. In addition, it applies a few
bytecode optimization patterns that make code execution faster.",The Zend OPcache,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-pdo-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-pdo package contains a dynamic shared object that will add
a database access abstraction layer to PHP.  This module provides
a common interface for accessing MySQL, PostgreSQL or other
databases.",A database access abstraction module for PHP applications,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-pgsql-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-pgsql package add PostgreSQL database support to PHP.
PostgreSQL is an object-relational database management
system that supports almost all SQL constructs. PHP is an
HTML-embedded scripting language. If you need back-end support for
PostgreSQL, you should install this package in addition to the main
php package.",A PostgreSQL database module for PHP,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-process-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-process package contains dynamic shared objects which add
support to PHP using system interfaces for inter-process
communication.",Modules for PHP script using system process interfaces,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-snmp-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-snmp package contains a dynamic shared object that will add
support for querying SNMP devices to PHP.  PHP is an HTML-embeddable
scripting language. If you need SNMP support for PHP applications, you
will need to install this package and the php package.",A module for PHP applications that query SNMP-managed devices,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-soap-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-soap package contains a dynamic shared object that will add
support to PHP for using the SOAP web services protocol.",A module for PHP applications that use the SOAP protocol,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-xml-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-xml package contains dynamic shared objects which add support
to PHP for manipulating XML documents using the DOM tree,
and performing XSL transformations on XML documents.",A module for PHP applications which use XML,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-xmlrpc-7.4.19-4.0.1.module+an8.6.0+10828+243aca33,,,"The php-xmlrpc package contains a dynamic shared object that will add
support for the XML-RPC protocol to PHP.",A module for PHP applications which use the XML-RPC protocol,php-7.4.19-4.0.1.module+an8.6.0+10828+243aca33.src.rpm,应用库/编程语言
php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"PHP is an HTML-embedded scripting language. PHP attempts to make it
easy for developers to write dynamically generated web pages. PHP also
offers built-in database integration for several commercial and
non-commercial database management systems, so writing a
database-enabled webpage with PHP is fairly simple. The most common
use of PHP coding is probably as a replacement for CGI scripts.

The php package contains the module (often referred to as mod_php)
which adds support for the PHP language to Apache HTTP Server when
running in prefork mode.",PHP scripting language for creating dynamic web sites,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-bcmath-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-bcmath package contains a dynamic shared object that will add
support for using the bcmath library to PHP.",A module for PHP applications for using the bcmath library,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-cli-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-cli package contains the command-line interface
executing PHP scripts, /usr/bin/php, and the CGI interface.",Command-line interface for PHP,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-common-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-common package contains files used by both the php
package and the php-cli package.",Common files for PHP,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-dba-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-dba package contains a dynamic shared object that will add
support for using the DBA database abstraction layer to PHP.",A database abstraction layer module for PHP applications,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-dbg-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,The php-dbg package contains the interactive PHP debugger.,The interactive PHP debugger,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-embedded-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-embedded package contains a library which can be embedded
into applications to provide PHP scripting language support.",PHP library for embedding in applications,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-enchant-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-enchant package contains a dynamic shared object that will add
support for using the enchant library to PHP.",Enchant spelling extension for PHP applications,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-ffi-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"FFI is one of the features that made Python and LuaJIT very useful for fast
prototyping. It allows calling C functions and using C data types from pure
scripting language and therefore develop __ystem code_ more productively.

For PHP, FFI opens a way to write PHP extensions and bindings to C libraries
in pure PHP.",Foreign Function Interface,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-fpm-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"PHP-FPM (FastCGI Process Manager) is an alternative PHP FastCGI
implementation with some additional features useful for sites of
any size, especially busier sites.",PHP FastCGI Process Manager,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-gd-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-gd package contains a dynamic shared object that will add
support for using the gd graphics library to PHP.",A module for PHP applications for using the gd graphics library,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-gmp-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"These functions allow you to work with arbitrary-length integers
using the GNU MP library.",A module for PHP applications for using the GNU MP library,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-intl-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-intl package contains a dynamic shared object that will add
support for using the ICU library to PHP.",Internationalization extension for PHP applications,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-ldap-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-ldap adds Lightweight Directory Access Protocol (LDAP)
support to PHP. LDAP is a set of protocols for accessing directory
services over the Internet. PHP is an HTML-embedded scripting
language.",A module for PHP applications that use LDAP,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-mbstring-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-mbstring package contains a dynamic shared object that will add
support for multi-byte string handling to PHP.",A module for PHP applications which need multi-byte string handling,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-mysqlnd-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-mysqlnd package contains a dynamic shared object that will add
MySQL database support to PHP. MySQL is an object-relational database
management system. PHP is an HTML-embeddable scripting language. If
you need MySQL support for PHP applications, you will need to install
this package and the php package.

This package use the MySQL Native Driver",A module for PHP applications that use MySQL databases,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-odbc-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-odbc package contains a dynamic shared object that will add
database support through ODBC to PHP. ODBC is an open specification
which provides a consistent API for developers to use for accessing
data sources (which are often, but not always, databases). PHP is an
HTML-embeddable scripting language. If you need ODBC support for PHP
applications, you will need to install this package and the php
package.",A module for PHP applications that use ODBC databases,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-opcache-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The Zend OPcache provides faster PHP execution through opcode caching and
optimization. It improves PHP performance by storing precompiled script
bytecode in the shared memory. This eliminates the stages of reading code from
the disk and compiling it on future access. In addition, it applies a few
bytecode optimization patterns that make code execution faster.",The Zend OPcache,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-pdo-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-pdo package contains a dynamic shared object that will add
a database access abstraction layer to PHP.  This module provides
a common interface for accessing MySQL, PostgreSQL or other
databases.",A database access abstraction module for PHP applications,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
php-pgsql-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3,,,"The php-pgsql package add PostgreSQL database support to PHP.
PostgreSQL is an object-relational database management
system that supports almost all SQL constructs. PHP is an
HTML-embedded scripting language. If you need back-end support for
PostgreSQL, you should install this package in addition to the main
php package.",A PostgreSQL database module for PHP,php-8.0.13-2.0.1.module+an8.6.0+10691+b9b742c3.src.rpm,应用库/编程语言
